year,source_decade,source_decade_default,county_fips,county_fips_for_crosswalk,state_fips,state,county_name,source_scope,bridge_exception_applied,exception_issue_class,exception_reason,twoparty_votes,has_positive_crosswalk_weight,raw_weight_undefined,fallback_used,source_two_party_votes_prejoin,vote_share_of_year,source_issue_class
1988,1980,1980,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1501,FALSE,TRUE,TRUE,90504238,1.6584858711257255e-5,unexpected_unmatched
1988,1980,1980,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3296,FALSE,TRUE,TRUE,90504238,3.641818408547896e-5,unexpected_unmatched
1988,1980,1980,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,1664,FALSE,TRUE,TRUE,90504238,1.83858793441253e-5,unexpected_unmatched
1988,1980,1980,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1866,FALSE,TRUE,TRUE,90504238,2.061781902412128e-5,unexpected_unmatched
1988,1980,1980,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,2093,FALSE,TRUE,TRUE,90504238,2.3125988862532602e-5,unexpected_unmatched
1988,1980,1980,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1432,FALSE,TRUE,TRUE,90504238,1.5822463474030908e-5,unexpected_unmatched
1988,1980,1980,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1121,FALSE,TRUE,TRUE,90504238,1.2386160303344027e-5,unexpected_unmatched
1988,1980,1980,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,789,FALSE,TRUE,TRUE,90504238,8.717823799588258e-6,unexpected_unmatched
2000,2000,2000,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,890,FALSE,TRUE,TRUE,101225791,8.792225688806917e-6,unexpected_unmatched
2000,2000,2000,13307,13307,13,GA,WEBSTER,adh_mainland_eligible,FALSE,NA,NA,900,FALSE,TRUE,TRUE,101225791,8.89101474149014e-6,unexpected_unmatched
2000,2000,2000,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,45720,FALSE,TRUE,TRUE,101225791,4.5166354886769916e-4,excluded_nonmainland
2000,2000,2000,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,240928,FALSE,TRUE,TRUE,101225791,0.002380104888486374,excluded_nonmainland
2000,2000,2000,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,41,FALSE,TRUE,TRUE,101225791,4.050351160012175e-7,excluded_nonmainland
2000,2000,2000,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,20053,FALSE,TRUE,TRUE,101225791,1.9810168734566864e-4,excluded_nonmainland
2000,2000,2000,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,36360,FALSE,TRUE,TRUE,101225791,3.5919699555620165e-4,excluded_nonmainland
2000,2000,2000,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1413,FALSE,TRUE,TRUE,101225791,1.395889314413952e-5,unexpected_unmatched
2000,2000,2000,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3502,FALSE,TRUE,TRUE,101225791,3.459592624966497e-5,unexpected_unmatched
2000,2000,2000,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,994,FALSE,TRUE,TRUE,101225791,9.819631836712443e-6,unexpected_unmatched
2000,2000,2000,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1404,FALSE,TRUE,TRUE,101225791,1.386998299672462e-5,unexpected_unmatched
2000,2000,2000,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1410,FALSE,TRUE,TRUE,101225791,1.3929256428334553e-5,unexpected_unmatched
2000,2000,2000,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1178,FALSE,TRUE,TRUE,101225791,1.1637350406083761e-5,unexpected_unmatched
2000,2000,2000,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1006,FALSE,TRUE,TRUE,101225791,9.938178699932312e-6,unexpected_unmatched
2000,2000,2000,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,698,FALSE,TRUE,TRUE,101225791,6.89547587728902e-6,unexpected_unmatched
2004,2000,2000,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,952,FALSE,TRUE,TRUE,120764365,7.883120157175505e-6,unexpected_unmatched
2004,2000,2000,13307,13307,13,GA,WEBSTER,adh_mainland_eligible,FALSE,NA,NA,1000,FALSE,TRUE,TRUE,120764365,8.280588400394438e-6,unexpected_unmatched
2004,2000,2000,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,57148,FALSE,TRUE,TRUE,120764365,4.732190659057413e-4,excluded_nonmainland
2004,2000,2000,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,296657,FALSE,TRUE,TRUE,120764365,0.002456494513095813,excluded_nonmainland
2004,2000,2000,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,40,FALSE,TRUE,TRUE,120764365,3.312235360157775e-7,excluded_nonmainland
2004,2000,2000,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,24656,FALSE,TRUE,TRUE,120764365,2.0416618760012525e-4,excluded_nonmainland
2004,2000,2000,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,46990,FALSE,TRUE,TRUE,120764365,3.8910484893453463e-4,excluded_nonmainland
2004,2000,2000,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1383,FALSE,TRUE,TRUE,120764365,1.1452053757745507e-5,unexpected_unmatched
2004,2000,2000,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3620,FALSE,TRUE,TRUE,120764365,2.9975730009427863e-5,unexpected_unmatched
2004,2000,2000,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,1144,FALSE,TRUE,TRUE,120764365,9.472993130051236e-6,unexpected_unmatched
2004,2000,2000,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1412,FALSE,TRUE,TRUE,120764365,1.1692190821356947e-5,unexpected_unmatched
2004,2000,2000,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1449,FALSE,TRUE,TRUE,120764365,1.199857259217154e-5,unexpected_unmatched
2004,2000,2000,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1692,FALSE,TRUE,TRUE,120764365,1.4010755573467389e-5,unexpected_unmatched
2004,2000,2000,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1234,FALSE,TRUE,TRUE,120764365,1.0218246086086736e-5,unexpected_unmatched
2004,2000,2000,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,1088,FALSE,TRUE,TRUE,120764365,9.009280179629148e-6,unexpected_unmatched
2008,2000,2000,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,1106,FALSE,TRUE,TRUE,129131439,8.564916557616926e-6,unexpected_unmatched
2008,2000,2000,13307,13307,13,GA,WEBSTER,adh_mainland_eligible,FALSE,NA,NA,1103,FALSE,TRUE,TRUE,129131439,8.541684415055578e-6,unexpected_unmatched
2008,2000,2000,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,65685,FALSE,TRUE,TRUE,129131439,5.086677613807122e-4,excluded_nonmainland
2008,2000,2000,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,302403,FALSE,TRUE,TRUE,129131439,0.0023418232023264297,excluded_nonmainland
2008,2000,2000,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,31,FALSE,TRUE,TRUE,129131439,2.400654731339283e-7,excluded_nonmainland
2008,2000,2000,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,26661,FALSE,TRUE,TRUE,129131439,2.0646405094269877e-4,excluded_nonmainland
2008,2000,2000,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,50881,FALSE,TRUE,TRUE,129131439,3.940248818879808e-4,excluded_nonmainland
2008,2000,2000,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1362,FALSE,TRUE,TRUE,129131439,1.0547392722851945e-5,unexpected_unmatched
2008,2000,2000,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3366,FALSE,TRUE,TRUE,129131439,2.6066463953832344e-5,unexpected_unmatched
2008,2000,2000,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,926,FALSE,TRUE,TRUE,129131439,7.170988003936051e-6,unexpected_unmatched
2008,2000,2000,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1280,FALSE,TRUE,TRUE,129131439,9.912380826175104e-6,unexpected_unmatched
2008,2000,2000,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1299,FALSE,TRUE,TRUE,129131439,1.005951772906364e-5,unexpected_unmatched
2008,2000,2000,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1372,FALSE,TRUE,TRUE,129131439,1.062483319805644e-5,unexpected_unmatched
2008,2000,2000,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1103,FALSE,TRUE,TRUE,129131439,8.541684415055578e-6,unexpected_unmatched
2008,2000,2000,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,866,FALSE,TRUE,TRUE,129131439,6.706345152709094e-6,unexpected_unmatched
2012,2010,2010,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,1122,FALSE,TRUE,TRUE,126528743,8.867550355732214e-6,unexpected_unmatched
2012,2010,2010,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,61977,FALSE,TRUE,TRUE,126528743,4.898254620296039e-4,excluded_nonmainland
2012,2010,2010,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,292810,FALSE,TRUE,TRUE,126528743,0.002314177735884091,excluded_nonmainland
2012,2010,2010,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,27,FALSE,TRUE,TRUE,126528743,2.1339024920211213e-7,excluded_nonmainland
2012,2010,2010,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,24762,FALSE,TRUE,TRUE,126528743,1.9570256854602595e-4,excluded_nonmainland
2012,2010,2010,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,47654,FALSE,TRUE,TRUE,126528743,3.766258864991649e-4,excluded_nonmainland
2012,2010,2010,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1322,FALSE,TRUE,TRUE,126528743,1.0448218868340453e-5,unexpected_unmatched
2012,2010,2010,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3060,FALSE,TRUE,TRUE,126528743,2.4184228242906042e-5,unexpected_unmatched
2012,2010,2010,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,999,FALSE,TRUE,TRUE,126528743,7.895439220478149e-6,unexpected_unmatched
2012,2010,2010,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1307,FALSE,TRUE,TRUE,126528743,1.0329668729894834e-5,unexpected_unmatched
2012,2010,2010,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1313,FALSE,TRUE,TRUE,126528743,1.0377088785273083e-5,unexpected_unmatched
2012,2010,2010,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1163,FALSE,TRUE,TRUE,126528743,9.191587400816903e-6,unexpected_unmatched
2012,2010,2010,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1087,FALSE,TRUE,TRUE,126528743,8.590933366025774e-6,unexpected_unmatched
2012,2010,2010,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,753,FALSE,TRUE,TRUE,126528743,5.951216949970016e-6,unexpected_unmatched
2016,2010,2010,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,1036,FALSE,TRUE,TRUE,127605841,8.118750614245e-6,unexpected_unmatched
2016,2010,2010,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,58760,FALSE,TRUE,TRUE,127605841,4.604804885067918e-4,excluded_nonmainland
2016,2010,2010,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,266022,FALSE,TRUE,TRUE,127605841,0.002084716482531548,excluded_nonmainland
2016,2010,2010,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,15,FALSE,TRUE,TRUE,127605841,1.1754947800547782e-7,excluded_nonmainland
2016,2010,2010,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,24030,FALSE,TRUE,TRUE,127605841,1.8831426376477548e-4,excluded_nonmainland
2016,2010,2010,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,46926,FALSE,TRUE,TRUE,127605841,3.677417869923368e-4,excluded_nonmainland
2016,2010,2010,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1312,FALSE,TRUE,TRUE,127605841,1.0281661009545794e-5,unexpected_unmatched
2016,2010,2010,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,2547,FALSE,TRUE,TRUE,127605841,1.9959901365330133e-5,unexpected_unmatched
2016,2010,2010,38013,38013,38,ND,BURKE,adh_mainland_eligible,FALSE,NA,NA,1014,FALSE,TRUE,TRUE,127605841,7.9463447131703e-6,unexpected_unmatched
2016,2010,2010,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1145,FALSE,TRUE,TRUE,127605841,8.972943487751474e-6,unexpected_unmatched
2016,2010,2010,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1218,FALSE,TRUE,TRUE,127605841,9.5450176140448e-6,unexpected_unmatched
2016,2010,2010,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1123,FALSE,TRUE,TRUE,127605841,8.800537586676772e-6,unexpected_unmatched
2016,2010,2010,46071,46071,46,SD,JACKSON,adh_mainland_eligible,FALSE,NA,NA,1045,FALSE,TRUE,TRUE,127605841,8.189280301048288e-6,unexpected_unmatched
2016,2010,2010,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,720,FALSE,TRUE,TRUE,127605841,5.642374944262935e-6,unexpected_unmatched
2020,2020,2020,13239,13239,13,GA,QUITMAN,adh_mainland_eligible,FALSE,NA,NA,1101,FALSE,TRUE,TRUE,155129917,7.097277051982178e-6,unexpected_unmatched
2020,2020,2020,15001,15001,15,HI,HAWAII,excluded_nonmainland,FALSE,NA,NA,85628,FALSE,TRUE,TRUE,155129917,5.519760575904905e-4,excluded_nonmainland
2020,2020,2020,15003,15003,15,HI,HONOLULU,excluded_nonmainland,FALSE,NA,NA,375128,FALSE,TRUE,TRUE,155129917,0.0024181538110408453,excluded_nonmainland
2020,2020,2020,15005,15005,15,HI,KALAWAO,excluded_nonmainland,FALSE,NA,NA,24,FALSE,TRUE,TRUE,155129917,1.5470903655546982e-7,excluded_nonmainland
2020,2020,2020,15007,15007,15,HI,KAUAI,excluded_nonmainland,FALSE,NA,NA,32807,FALSE,TRUE,TRUE,155129917,2.1148080676147078e-4,excluded_nonmainland
2020,2020,2020,15009,15009,15,HI,MAUI,excluded_nonmainland,FALSE,NA,NA,69431,FALSE,TRUE,TRUE,155129917,4.475667965451177e-4,excluded_nonmainland
2020,2020,2020,20179,20179,20,KS,SHERIDAN,adh_mainland_eligible,FALSE,NA,NA,1381,FALSE,TRUE,TRUE,155129917,8.902215811795992e-6,unexpected_unmatched
2020,2020,2020,36041,36041,36,NY,HAMILTON,adh_mainland_eligible,FALSE,NA,NA,3403,FALSE,TRUE,TRUE,155129917,2.1936452141594325e-5,unexpected_unmatched
2020,2020,2020,38039,38039,38,ND,GRIGGS,adh_mainland_eligible,FALSE,NA,NA,1215,FALSE,TRUE,TRUE,155129917,7.83214497562066e-6,unexpected_unmatched
2020,2020,2020,38041,38041,38,ND,HETTINGER,adh_mainland_eligible,FALSE,NA,NA,1287,FALSE,TRUE,TRUE,155129917,8.296272085287069e-6,unexpected_unmatched
2020,2020,2020,46031,46031,46,SD,CORSON,adh_mainland_eligible,FALSE,NA,NA,1269,FALSE,TRUE,TRUE,155129917,8.180240307870467e-6,unexpected_unmatched
2020,2020,2020,46137,46137,46,SD,ZIEBACH,adh_mainland_eligible,FALSE,NA,NA,885,FALSE,TRUE,TRUE,155129917,5.70489572298295e-6,unexpected_unmatched
